customer_id,customer_name,customer_inn,customer_kpp
646,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ И ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ ГОРОДА МАХАЧКАЛЫ""",0560008725,057301001
647,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БАБАЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМ. А.А.АРЗУЛУМОВА""",0505002803,050501001
648,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №3 ИМ. ОРДЖОНИКИДЗЕ"" ГОРОДСКОГО ОКРУГА ""ГОРОД КИЗЛЯР""",0547004672,054701001
649,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ СУМБАТЛИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ"" КУЛИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0518000899,051801001
650,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №7 ИМЕНИ М. ГОРЬКОГО"" ГОРОДСКОГО ОКРУГА ""ГОРОД КИЗЛЯР""",0547004714,054701001
651,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №5 ИМ. А.С. МАКАРЕНКО"" ГОРОДСКОГО ОКРУГА ""ГОРОД КИЗЛЯР""",0547004697,054701001
652,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""КИЗЛЯРСКИЙ"" КИЗЛЯРСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0517003512,051701001
653,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛИЦЕЙ № 8""",0562066169,057201001
654,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СЕЛЬСКОГО ХОЗЯЙСТВА"" КИЗЛЯРСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0547009977,054701001
655,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НОВОКАРИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ Г.Г.ГАДЖИЕВА""",0505002899,050501001
656,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""БУРАТИНО""",0505010297,050501001
657,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""КОСЯКИНСКИЙ"" КИЗЛЯРСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0517003456,051701001
658,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №77""",0571037887,057101001
659,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ТАТАЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0505007551,050501001
660,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""ЮЛДУЗ"" АДМИНИСТРАЦИИ МР ""НОГАЙСКИЙ РАЙОН"" СЕЛО ОРТАТЮБЕ",0525006041,052501001
661,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КАРАБУДАХКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМ. Г.М. АБДУЛЛАЕВА.""",0522011117,052201001
662,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""ЛАСТОЧКА""",0505008280,050501001
663,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ"" ГОРОДСКОГО ОКРУГА ""ГОРОД КИЗЛЯР""",0547010595,054701001
664,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛЬСОВЕТ ""ВЕРХНЕИНХЕЛИНСКИЙ"" АХВАХСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0503005622,050301001
665,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО КУГ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ХИВСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН",0535002744,053501001
666,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ЦЕНТР ТРАДИЦИОННОЙ КУЛЬТУРЫ НАРОДОВ РОССИИ ""ТАНГЧОЛПАН"" МУНИЦИПАЛЬНОГО РАЙОНА "" БАБАЮРТОВСКИЙ РАЙОН""",0505006011,050501001
667,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""НОВОСЕРЕБРЯКОВСКИЙ"" КИЗЛЯРСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0517003417,051701001
668,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""АВЕРЬЯНОВСКИЙ"" КИЗЛЯРСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0517003840,051701001
669,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БАБАЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 3 ИМЕНИ З.А МАРТУНКАЕВА""",0505002828,050501001
670,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №70""",0560034806,057301001
671,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛО КУРМИ""",0508005922,050801001
672,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ Г. МАХАЧКАЛЫ ""СПОРТИВНАЯ ШКОЛА БОЕВЫХ ИСКУССТВ""",0562071257,057201001
673,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДВОРЕЦ ДЕТСКОГО ТВОРЧЕСТВА""",0541013173,057201001
674,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""РАДУГА""",0505009693,050501001
675,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БАБАЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 ИМЕНИ Б.Т.САТЫБАЛОВА""",0505002810,050501001
676,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЦМИЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0505002747,050501001
677,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""АКУШИНСКИЙ"" АКУШИНСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0502003686,050201001
678,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КУТУЛЬСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0519002024,051901001
679,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ""КУРАХСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1""",0519001905,051901001
680,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КУРАХСКИЙ ДЕТСКИЙ САД №2 ""АЛЕНУШКА""",0519002507,051901001
681,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ИКРИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА ЭСЕДА БАБАСТАНОВИЧА САЛИХОВА""",0519001944,051901001
682,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОЛЛАКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0519002169,051901001
683,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО ТАНДО"" БОТЛИХСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0506002242,050601001
684,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 4"" Г. ЮЖНО-СУХОКУМСК",0549001797,054901001
685,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГЕМЕТЮБИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ.АМАНГИШИЕВОЙ З.Т.""",0505002850,050501001
686,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 17 ""АНЖИ""",0522019363,052201001
687,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ТЮПКУТАНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0505002730,050501001
688,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""АЛКАДАРСКИЙ"" СУЛЕЙМАН-СТАЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0529004510,052901001
689,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АШАГАКАРТАССКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0529010585,052901001
690,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЭКЕНДИЛЬСКАЯ НАЧАЛЬНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0529010472,052901001
691,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КАЧАЛКЕНТСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0529009974,052901001
692,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБСЛУЖИВАНИЯ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ""МУНИЦИПАЛЬНОГО РАЙОНА ""КАРАБУДАХКЕНТСКИЙ РАЙОН""",0522020150,052201001
693,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ТУРШУНАЙСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0505002779,050501001
694,"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""КОНТРОЛЬНО-СЧЕТНАЯ ПАЛАТА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЙ ОКРУГ ""ГОРОД МАХАЧКАЛА""",0562062654,057201001
695,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 24""",0573016106,057301001
696,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 21""",0560034958,057301001
697,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛО ИЗАНО"" АХВАХСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0503005767,050301001
698,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КАДЕТСКАЯ ШКОЛА ИНТЕРНАТ "" 1 ЫЙ ДАГЕСТАНСКИЙ КАДЕТСКИЙ КОРПУС ИМЕНИ ГЕНЕРАЛА ПОЛКОВНИКА ТРОШЕВА ГН""",0541025323,057201001
699,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА, ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЗЕМЛЕПОЛЬЗОВАНИЯ"" МУНИЦИПАЛЬНОГО РАЙОНА ""ГЕРГЕБИЛЬСКИЙ РАЙОН""",0500004028,050001001
700,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЯСЛИ-САД ""ЗВЕЗДОЧКА""",0505010956,050501001
701,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДСКОГО ОКРУГА ""ГОРОД ИЗБЕРБАШ""",0548012757,054801001
702,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ КУЛЬТУРНО-ДОСУГОВЫЙ ЦЕНТР ""ГООРСКИЙ""",0528007050,052801001
703,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КАБИРСКИЙ ДЕТСКИЙ САД ""УЛЫБКА""",0519002200,051901001
704,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КАБИРСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ ОМАРОВА МУСЫ САЙДУЛАЕВИЧА""",0519001951,051901001
705,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ИКРИНСКИЙ ДЕТСКИЙ САД ""МЕЧТА""",0529908474,051901001
706,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛЬСОВЕТ ""КАРАМАХИНСКИЙ""",0507023541,050701001
707,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "" СЕЛЬСОВЕТ БАТЛУХСКИЙ""",0528004243,052801001
708,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КУРАХСКИЙ ДЕТСКИЙ САД №1 ""СОЛНЫШКО""",0519012978,051901001
709,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КУРАХСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2""",0519001920,051901001
710,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОЛЛАКЕНТСКИЙ ДЕТСКИЙ САД ""ЛАСТОЧКА""",0529908467,051901001
711,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ХАМАМАТЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 ИМ.З.Х.ХИЗРИЕВА""",0505002881,050501001
712,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НОВОГАГАТЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ. Х. С. САЛИМОВА""",0534024840,053401001
713,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПОКРОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0534024689,053401001
714,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НОВОКОСТЕКСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0534024456,053401001
715,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД № 37""СОЛНЫШКО""",0562068536,057201001
716,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МУЦАЛАУЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 1 ИМ. А.Я.АБДУЛЛАЕВА""",0534024978,053401001
717,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КАРЛАНЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ. А.Д. ШИХАЛИЕВА""",0534009240,053401001
718,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКСАЙСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМ. З.Н. БАТЫРМУРЗАЕВА""",0534021511,053401001
719,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 56""",0562068328,057201001
720,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 93""",0560034926,057301001
721,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ КАРАСУВСКИЙ"" НОГАЙСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0525001269,052501001
722,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ "" ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД № 38 """,0561041771,057101001
723,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №40""",0560034683,057301001
724,"МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ ""СЕЛЬСОВЕТ ""ХВАРТИКУНИНСКИЙ"" ГЕРГЕБИЛЬСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН СЕЛЬСКОЕ ПОСЕЛЕНИЕ",0508005930,050801001
725,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №8 ГОРОДА КИЗИЛЮРТА""",0546013843,054601001
726,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №7 ГОРОДА КИЗИЛЮРТА""",0546013868,054601001
727,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ №1 ИМ. ГЕРОЯ СОВЕТСКОГО СОЮЗА Ю.А. АКАЕВА ГОРОДА КИЗИЛЮРТА """,0546013875,054601001
728,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ №5 ИМ. А.А. АЛИЕВА ГОРОДА КИЗИЛЮРТА""",0546013900,054601001
729,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""ЛЕВАШИНСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН",0521006121,052101001
730,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""ЧАНКОВСКИЙ"" БОТЛИХСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0506002299,050601001
731,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БАММАТЮРТОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ М.М. МУТАЛИМОВА""",0534029937,053401001
732,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОГИЛЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ.Н.У.АЗИЗОВА""",0534024576,053401001
733,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СОЛНЕЧНАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",0534024417,053401001
734,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ КИДЕРИНСКИЙ""",0538104656,053801001
735,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛО АТЛАНАУЛ""",0507023510,050701001
736,"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛЬСОВЕТ ""ИГАЛИНСКИЙ"" ГУМБЕТОВСКОГО РАЙОНА РЕСПУБЛИКИ ДАГЕСТАН",0509005890,050901001
737,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КАЗБЕКОВСКИЙ РАЙОН""",0513008750,051301001
738,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА БЛАГОУСТРОЙСТВА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛО КОЧУБЕЙ""",0531005744,053101001
